survey_id,average_time_spent_on_unpaid_domestic_and_care_work,proficiency_in_numeracy,proficiency_in_literacy,below_poverty_line,employment_status,survey_year,takes_by_personal_id
4854,10,1,1,1,unemployed,2019,4054
4855,18,1,1,1,employed,2019,4055
4856,13,1,0,1,employed,2019,4056
4857,10,1,1,0,below_minimum_legal_work_age,2019,4057
4858,35,1,1,0,employed,2019,4058
4859,5,0,1,1,employed,2019,4059
4860,7,1,1,1,employed,2019,4060
4861,28,1,0,0,employed,2019,4061
4862,10,1,1,1,below_minimum_legal_work_age,2019,4062
4863,19,1,1,1,below_minimum_legal_work_age,2019,4063
4864,32,1,1,1,employed,2019,4064
4865,23,1,1,1,unemployed,2019,4065
4866,25,0,1,1,employed,2019,4066
4867,5,1,0,1,employed,2019,4067
4868,9,1,0,1,employed,2019,4068
4869,4,1,1,1,employed,2019,4069
4870,19,1,1,1,employed,2019,4070
4871,29,1,1,0,employed,2019,4071
4872,37,1,1,0,below_minimum_legal_work_age,2019,4072
4873,20,1,1,0,below_minimum_legal_work_age,2019,4073
4874,13,1,0,1,unemployed,2019,4074
4875,6,1,1,1,employed,2019,4075
4876,16,0,1,1,employed,2019,4076
4877,15,1,1,0,unemployed,2019,4077
4878,18,1,1,1,employed,2019,4078
4879,11,1,0,1,below_minimum_legal_work_age,2019,4079
4880,15,0,1,1,unemployed,2019,4080
4881,25,1,0,1,employed,2019,4081
4882,10,0,0,1,employed,2019,4082
4883,17,1,1,0,employed,2019,4083
4884,13,0,0,1,employed,2019,4084
4885,10,0,0,1,employed,2019,4085
4886,31,1,0,1,unemployed,2019,4086
4887,8,1,0,1,employed,2019,4087
4888,37,1,1,0,employed,2019,4088
4889,18,1,1,1,unemployed,2019,4089
4890,11,0,1,1,employed,2019,4090
4891,15,1,1,1,below_minimum_legal_work_age,2019,4091
4892,8,1,1,1,below_minimum_legal_work_age,2019,4092
4893,30,0,0,1,employed,2019,4093
4894,16,1,1,1,unemployed,2019,4094
4895,8,1,0,1,employed,2019,4095
4896,39,1,0,1,below_minimum_legal_work_age,2019,4096
4897,9,1,1,1,employed,2019,4097
4898,26,1,0,1,employed,2019,4098
4899,13,1,0,1,employed,2019,4099
4900,38,1,0,0,below_minimum_legal_work_age,2019,4100
4901,10,1,0,1,unemployed,2019,4101
4902,4,1,1,1,unemployed,2019,4102
4903,16,0,1,1,unemployed,2019,4103
4904,37,0,1,0,employed,2019,4104
4905,35,1,1,1,employed,2019,4105
4906,12,0,1,1,employed,2019,4106
4907,17,1,1,1,employed,2019,4107
4908,8,1,0,0,employed,2019,4108
4909,27,1,1,1,employed,2019,4109
4910,32,0,0,0,employed,2019,4110
4911,7,1,0,1,unemployed,2019,4111
4912,6,0,0,1,employed,2019,4112
4913,6,0,1,1,employed,2019,4113
4914,12,1,0,0,employed,2019,4114
4915,13,1,0,0,employed,2019,4115
4916,14,0,1,1,below_minimum_legal_work_age,2019,4116
4917,12,1,1,1,employed,2019,4117
4918,13,1,0,1,below_minimum_legal_work_age,2019,4118
4919,23,1,1,1,below_minimum_legal_work_age,2019,4119
4920,5,1,0,0,employed,2019,4120
4921,13,1,1,1,unemployed,2019,4121
4922,22,1,1,1,unemployed,2019,4122
4923,7,0,0,1,unemployed,2019,4123
4924,12,0,1,1,below_minimum_legal_work_age,2019,4124
4925,37,1,1,1,employed,2019,4125
4926,10,0,1,1,employed,2019,4126
4927,7,1,1,1,employed,2019,4127
4928,11,1,1,1,below_minimum_legal_work_age,2019,4128
4929,17,1,1,0,employed,2019,4129
4930,6,1,1,1,employed,2019,4130
4931,18,0,1,0,employed,2019,4131
4932,10,1,1,1,below_minimum_legal_work_age,2019,4132
4933,28,1,1,1,employed,2019,4133
4934,18,1,1,0,employed,2019,4134
4935,28,1,1,1,unemployed,2019,4135
4936,13,1,0,1,unemployed,2019,4136
4937,8,1,0,1,employed,2019,4137
4938,12,1,1,1,employed,2019,4138
4939,12,1,1,1,unemployed,2019,4139
4940,27,0,1,1,employed,2019,4140
4941,5,1,0,1,employed,2019,4141
4942,8,1,1,1,below_minimum_legal_work_age,2019,4142
4943,21,1,1,1,employed,2019,4143
4944,6,1,1,1,employed,2019,4144
4945,39,1,0,1,unemployed,2019,4145
4946,18,1,1,1,employed,2019,4146
4947,19,0,1,1,employed,2019,4147
4948,11,1,1,1,unemployed,2019,4148
4949,27,1,0,1,employed,2019,4149
4950,10,1,0,1,employed,2019,4150
4951,10,1,1,1,employed,2019,4151
4952,29,1,1,0,employed,2019,4152
4953,31,1,0,1,employed,2019,4153
4954,7,1,0,1,unemployed,2019,4154
4955,10,0,1,0,unemployed,2019,4155
4956,24,0,0,0,employed,2019,4156
4957,9,0,0,1,below_minimum_legal_work_age,2019,4157
4958,18,1,0,1,employed,2019,4158
4959,30,1,0,1,employed,2019,4159
4960,29,1,1,1,employed,2019,4160
4961,12,0,1,1,unemployed,2019,4161
4962,16,1,1,1,below_minimum_legal_work_age,2019,4162
4963,36,1,1,1,employed,2019,4163
4964,35,1,1,0,employed,2019,4164
4965,29,1,1,1,employed,2019,4165
4966,13,0,0,1,employed,2019,4166
4967,13,1,1,0,employed,2019,4167
4968,20,0,1,1,unemployed,2019,4168
4969,6,1,1,1,employed,2019,4169
4970,34,1,1,1,employed,2019,4170
4971,9,1,1,1,employed,2019,4171
4972,40,1,1,1,employed,2019,4172
4973,32,1,1,0,unemployed,2019,4173
4974,15,1,1,1,unemployed,2019,4174
4975,5,1,0,1,employed,2019,4175
4976,11,1,0,1,below_minimum_legal_work_age,2019,4176
4977,38,1,1,1,employed,2019,4177
4978,6,1,0,1,below_minimum_legal_work_age,2019,4178
4979,12,1,1,1,employed,2019,4179
4980,21,1,1,1,unemployed,2019,4180
4981,26,1,1,1,employed,2019,4181
4982,5,1,0,0,employed,2019,4182
4983,13,1,1,1,unemployed,2019,4183
4984,13,1,0,1,unemployed,2019,4184
4985,7,0,1,1,employed,2019,4185
4986,8,1,0,1,unemployed,2019,4186
4987,29,1,1,1,employed,2019,4187
4988,36,1,1,1,unemployed,2019,4188
4989,35,0,1,1,below_minimum_legal_work_age,2019,4189
4990,38,1,0,0,unemployed,2019,4190
4991,9,1,1,1,unemployed,2019,4191
4992,39,1,1,1,employed,2019,4192
4993,27,0,0,1,employed,2019,4193
4994,32,1,1,1,employed,2019,4194
4995,6,1,1,1,unemployed,2019,4195
4996,18,1,1,1,below_minimum_legal_work_age,2019,4196
4997,34,1,1,0,unemployed,2019,4197
4998,5,0,0,0,employed,2019,4198
4999,13,1,1,1,employed,2019,4199
5000,10,1,1,1,employed,2019,4200
5001,9,1,1,0,employed,2020,4201
5002,13,1,1,1,below_minimum_legal_work_age,2020,4202
5003,20,1,1,0,employed,2020,4203
5004,12,1,1,1,employed,2020,4204
5005,9,1,1,1,employed,2020,4205
5006,5,1,1,1,employed,2020,4206
5007,7,1,0,1,unemployed,2020,4207
5008,8,1,1,1,employed,2020,4208
5009,12,0,1,0,unemployed,2020,4209
5010,5,1,1,1,employed,2020,4210
5011,26,1,1,1,employed,2020,4211
5012,7,0,1,1,unemployed,2020,4212
5013,17,1,1,1,employed,2020,4213
5014,8,1,1,1,unemployed,2020,4214
5015,4,1,1,1,below_minimum_legal_work_age,2020,4215
5016,36,1,1,0,employed,2020,4216
5017,11,1,0,1,unemployed,2020,4217
5018,17,1,1,1,employed,2020,4218
5019,4,0,0,0,employed,2020,4219
5020,18,1,0,1,employed,2020,4220
5021,9,1,0,1,employed,2020,4221
5022,10,0,1,1,employed,2020,4222
5023,4,1,1,1,employed,2020,4223
5024,20,1,0,1,unemployed,2020,4224
5025,7,1,1,0,employed,2020,4225
5026,21,1,1,0,unemployed,2020,4226
5027,4,1,1,1,employed,2020,4227
5028,17,1,1,1,below_minimum_legal_work_age,2020,4228
5029,40,1,1,1,unemployed,2020,4229
5030,34,1,0,1,employed,2020,4230
5031,13,1,0,1,unemployed,2020,4231
5032,36,1,1,1,unemployed,2020,4232
5033,35,1,0,1,below_minimum_legal_work_age,2020,4233
5034,22,0,1,1,employed,2020,4234
5035,16,1,1,1,unemployed,2020,4235
5036,40,1,1,1,employed,2020,4236
5037,35,1,1,1,below_minimum_legal_work_age,2020,4237
5038,32,1,1,1,unemployed,2020,4238
5039,35,1,1,1,unemployed,2020,4239
5040,21,1,1,0,employed,2020,4240
5041,25,1,0,1,employed,2020,4241
5042,18,1,0,1,employed,2020,4242
5043,11,1,1,1,employed,2020,4243
5044,10,1,1,0,employed,2020,4244
5045,33,0,1,0,employed,2020,4245
5046,9,0,1,1,employed,2020,4246
5047,21,1,1,1,employed,2020,4247
5048,12,1,1,1,employed,2020,4248
5049,6,1,1,1,employed,2020,4249
5050,32,1,0,0,employed,2020,4250
5051,4,1,1,1,below_minimum_legal_work_age,2020,4251
5052,7,1,1,1,unemployed,2020,4252
5053,25,1,0,1,below_minimum_legal_work_age,2020,4253
5054,5,1,1,1,unemployed,2020,4254
5055,40,0,1,1,employed,2020,4255
5056,20,1,0,1,employed,2020,4256
5057,11,1,1,1,below_minimum_legal_work_age,2020,4257
5058,7,1,0,0,employed,2020,4258
5059,13,1,1,1,unemployed,2020,4259
5060,36,1,1,1,employed,2020,4260
5061,13,0,1,1,unemployed,2020,4261
5062,6,1,1,1,employed,2020,4262
5063,12,0,0,1,unemployed,2020,4263
5064,33,1,0,1,unemployed,2020,4264
5065,11,1,1,1,employed,2020,4265
5066,15,1,1,0,below_minimum_legal_work_age,2020,4266
5067,14,1,1,0,unemployed,2020,4267
5068,11,1,1,1,employed,2020,4268
5069,5,1,1,1,employed,2020,4269
5070,4,1,1,0,unemployed,2020,4270
5071,13,1,1,1,employed,2020,4271
5072,29,1,1,0,unemployed,2020,4272
5073,20,1,1,1,employed,2020,4273
5074,13,1,1,1,unemployed,2020,4274
5075,40,0,1,1,employed,2020,4275
5076,5,1,1,0,unemployed,2020,4276
5077,10,1,1,1,unemployed,2020,4277
5078,8,1,1,1,employed,2020,4278
5079,13,1,1,0,employed,2020,4279
5080,37,1,1,1,employed,2020,4280
5081,24,1,0,1,employed,2020,4281
5082,13,0,1,0,employed,2020,4282
5083,22,0,1,0,unemployed,2020,4283
5084,10,1,0,1,employed,2020,4284
5085,24,0,1,1,employed,2020,4285
5086,8,1,1,0,employed,2020,4286
5087,10,1,1,1,employed,2020,4287
5088,36,1,1,0,employed,2020,4288
5089,27,1,0,1,unemployed,2020,4289
5090,11,1,0,0,below_minimum_legal_work_age,2020,4290
5091,29,1,0,1,employed,2020,4291
5092,37,1,1,1,employed,2020,4292
5093,12,1,1,1,unemployed,2020,4293
5094,10,1,1,1,below_minimum_legal_work_age,2020,4294
5095,11,1,1,1,employed,2020,4295
5096,28,0,1,1,employed,2020,4296
5097,34,1,1,1,employed,2020,4297
5098,10,1,0,1,below_minimum_legal_work_age,2020,4298
5099,22,1,1,1,unemployed,2020,4299
5100,36,1,0,1,below_minimum_legal_work_age,2020,4300
5101,8,1,0,1,employed,2020,4301
5102,9,0,1,0,unemployed,2020,4302
5103,26,0,1,1,unemployed,2020,4303
5104,9,1,1,0,employed,2020,4304
5105,34,1,1,1,below_minimum_legal_work_age,2020,4305
5106,16,0,0,1,below_minimum_legal_work_age,2020,4306
5107,27,1,0,1,employed,2020,4307
5108,22,1,0,0,employed,2020,4308
5109,13,1,1,1,employed,2020,4309
5110,11,1,0,1,employed,2020,4310
5111,11,1,1,1,employed,2020,4311
5112,12,1,1,0,unemployed,2020,4312
5113,18,1,1,1,employed,2020,4313
5114,7,1,1,1,employed,2020,4314
5115,39,1,1,0,employed,2020,4315
5116,4,1,1,1,employed,2020,4316
5117,13,1,1,1,unemployed,2020,4317
5118,4,1,0,0,employed,2020,4318
5119,9,1,0,0,employed,2020,4319
5120,39,1,0,1,unemployed,2020,4320
5121,30,1,0,1,employed,2020,4321
5122,7,0,0,1,employed,2020,4322
5123,15,0,1,0,unemployed,2020,4323
5124,38,1,1,0,employed,2020,4324
5125,20,1,1,1,employed,2020,4325
5126,22,1,1,1,employed,2020,4326
5127,14,0,0,0,employed,2020,4327
5128,10,1,1,1,employed,2020,4328
5129,11,1,1,1,unemployed,2020,4329
5130,21,1,1,1,employed,2020,4330
5131,5,0,1,1,unemployed,2020,4331
5132,17,1,1,0,employed,2020,4332
5133,12,1,0,0,employed,2020,4333
5134,16,0,1,1,unemployed,2020,4334
5135,8,1,1,1,employed,2020,4335
5136,9,1,1,0,employed,2020,4336
5137,40,1,0,0,employed,2020,4337
5138,28,0,1,1,unemployed,2020,4338
5139,12,0,1,1,employed,2020,4339
5140,32,1,1,1,unemployed,2020,4340
5141,12,1,1,1,unemployed,2020,4341
5142,17,1,1,1,employed,2020,4342
5143,26,1,0,1,unemployed,2020,4343
5144,11,0,1,1,employed,2020,4344
5145,5,1,1,0,employed,2020,4345
5146,25,1,0,1,employed,2020,4346
5147,36,1,1,1,unemployed,2020,4347
5148,6,1,1,1,employed,2020,4348
5149,11,1,1,1,employed,2020,4349
5150,5,1,1,1,unemployed,2020,4350
5151,7,1,1,0,below_minimum_legal_work_age,2020,4351
5152,8,0,0,1,unemployed,2020,4352
5153,40,1,1,1,unemployed,2020,4353
5154,20,1,1,1,unemployed,2020,4354
5155,5,1,0,1,unemployed,2020,4355
5156,13,0,1,1,below_minimum_legal_work_age,2020,4356
5157,8,1,1,1,employed,2020,4357
5158,20,0,0,0,unemployed,2020,4358
5159,29,0,1,1,unemployed,2020,4359
5160,13,1,1,1,employed,2020,4360
5161,18,1,1,0,unemployed,2020,4181
5162,11,1,1,1,employed,2020,4144
5163,28,1,1,0,below minimum working age,2020,4116
5164,9,0,1,1,employed,2020,4106
5165,10,1,1,0,below minimum working age,2020,4032
5166,24,1,1,0,employed,2020,4055
5167,10,0,1,0,employed,2020,4012
5168,24,1,1,1,below minimum working age,2020,4079
5169,28,1,1,1,employed,2020,4094
5170,10,1,1,1,unemployed,2020,4161
5171,8,1,0,1,employed,2020,4052
5172,22,1,1,0,unemployed,2020,4025
5173,13,1,1,1,unemployed,2020,4200
5174,27,1,1,0,below minimum working age,2020,4072
5175,10,1,1,1,unemployed,2020,4097
5176,20,0,1,0,employed,2020,4080
5177,28,1,1,0,employed,2020,4190
5178,12,0,1,0,unemployed,2020,4035
5179,8,1,1,0,unemployed,2020,4010
5180,10,1,0,0,employed,2020,4051
5181,27,0,1,1,unemployed,2020,4193
5182,17,0,1,1,employed,2020,4013
5183,27,0,1,1,employed,2020,4103
5184,20,1,1,0,below minimum working age,2020,4091
5185,7,1,1,1,employed,2020,4060
5186,7,1,1,1,unemployed,2020,4195
5187,31,1,1,0,employed,2020,4152
5188,12,1,1,0,employed,2020,4033
5189,27,1,1,0,unemployed,2020,4164
5190,11,1,1,0,below minimum working age,2020,4142
5191,12,1,1,1,employed,2020,4069
5192,22,1,1,1,unemployed,2020,4158
5193,8,1,1,0,unemployed,2020,4009
5194,12,0,1,0,unemployed,2020,4053
5195,7,1,0,0,employed,2020,4045
5196,11,1,1,0,employed,2020,4182
5197,10,1,1,1,unemployed,2020,4139
5198,22,1,1,1,below minimum working age,2020,4162
5199,6,1,1,0,unemployed,2020,4037
5200,7,1,1,0,employed,2020,4099
5201,10,0,1,1,employed,2021,4361
5202,7,1,0,1,employed,2021,4362
5203,15,0,1,0,unemployed,2021,4363
5204,38,1,0,1,employed,2021,4364
5205,11,0,0,0,below_minimum_legal_work_age,2021,4365
5206,23,1,1,0,below_minimum_legal_work_age,2021,4366
5207,9,1,1,1,unemployed,2021,4367
5208,6,0,0,0,employed,2021,4368
5209,12,1,1,1,below_minimum_legal_work_age,2021,4369
5210,6,1,1,1,unemployed,2021,4370
5211,37,1,1,1,employed,2021,4371
5212,22,1,0,0,employed,2021,4372
5213,36,0,0,1,unemployed,2021,4373
5214,7,1,1,1,employed,2021,4374
5215,11,1,1,1,employed,2021,4375
5216,6,1,0,1,unemployed,2021,4376
5217,6,0,0,0,unemployed,2021,4377
5218,12,1,1,0,unemployed,2021,4378
5219,11,1,1,1,below_minimum_legal_work_age,2021,4379
5220,19,0,1,1,below_minimum_legal_work_age,2021,4380
5221,33,1,1,1,unemployed,2021,4381
5222,35,0,0,1,employed,2021,4382
5223,11,0,1,1,employed,2021,4383
5224,20,0,1,1,employed,2021,4384
5225,23,1,0,1,employed,2021,4385
5226,11,1,1,0,below_minimum_legal_work_age,2021,4386
5227,12,1,0,1,employed,2021,4387
5228,10,1,0,0,below_minimum_legal_work_age,2021,4388
5229,16,1,1,1,employed,2021,4389
5230,32,1,1,1,employed,2021,4390
5231,25,1,0,0,employed,2021,4391
5232,13,0,1,1,below_minimum_legal_work_age,2021,4392
5233,20,1,1,1,below_minimum_legal_work_age,2021,4393
5234,34,0,0,1,employed,2021,4394
5235,11,1,0,1,employed,2021,4395
5236,11,1,1,1,unemployed,2021,4396
5237,12,1,1,0,employed,2021,4397
5238,13,1,1,1,employed,2021,4398
5239,39,1,1,0,below_minimum_legal_work_age,2021,4399
5240,25,1,1,1,employed,2021,4400
5241,13,1,0,1,unemployed,2021,4401
5242,7,1,1,1,below_minimum_legal_work_age,2021,4402
5243,6,1,0,1,employed,2021,4403
5244,20,1,1,1,employed,2021,4404
5245,39,1,0,1,employed,2021,4405
5246,4,1,1,0,unemployed,2021,4406
5247,30,1,0,1,employed,2021,4407
5248,10,1,1,0,employed,2021,4408
5249,12,1,1,0,employed,2021,4409
5250,11,0,1,1,employed,2021,4410
5251,17,1,1,0,employed,2021,4411
5252,13,0,1,1,unemployed,2021,4412
5253,33,1,1,1,employed,2021,4413
5254,36,1,1,0,employed,2021,4414
5255,20,1,0,1,employed,2021,4415
5256,34,0,1,1,below_minimum_legal_work_age,2021,4416
5257,11,1,0,1,employed,2021,4417
5258,19,0,1,0,below_minimum_legal_work_age,2021,4418
5259,31,0,1,1,employed,2021,4419
5260,4,1,1,1,employed,2021,4420
5261,5,1,0,1,employed,2021,4421
5262,22,0,0,1,employed,2021,4422
5263,4,1,0,1,unemployed,2021,4423
5264,4,1,1,1,unemployed,2021,4424
5265,10,1,0,1,unemployed,2021,4425
5266,27,1,1,1,unemployed,2021,4426
5267,6,0,0,1,unemployed,2021,4427
5268,7,1,1,1,employed,2021,4428
5269,9,1,1,1,employed,2021,4429
5270,36,1,1,0,employed,2021,4430
5271,35,0,1,1,employed,2021,4431
5272,32,1,1,0,employed,2021,4432
5273,12,1,1,1,unemployed,2021,4433
5274,12,1,1,1,unemployed,2021,4434
5275,24,1,0,1,employed,2021,4435
5276,18,0,1,1,unemployed,2021,4436
5277,10,0,1,1,employed,2021,4437
5278,17,0,0,1,employed,2021,4438
5279,13,1,1,1,employed,2021,4439
5280,10,1,1,0,employed,2021,4440
5281,10,1,1,0,employed,2021,4441
5282,4,1,1,1,employed,2021,4442
5283,13,1,0,1,unemployed,2021,4443
5284,25,0,1,1,unemployed,2021,4444
5285,37,1,1,0,below_minimum_legal_work_age,2021,4445
5286,31,0,1,1,unemployed,2021,4446
5287,13,1,1,1,unemployed,2021,4447
5288,7,1,1,1,employed,2021,4448
5289,29,1,1,1,employed,2021,4449
5290,26,1,0,0,employed,2021,4450
5291,28,1,0,1,unemployed,2021,4451
5292,14,0,0,0,employed,2021,4452
5293,29,0,1,1,unemployed,2021,4453
5294,5,1,0,0,employed,2021,4454
5295,6,0,1,1,below_minimum_legal_work_age,2021,4455
5296,35,1,0,1,employed,2021,4456
5297,6,0,1,0,employed,2021,4457
5298,8,1,1,1,employed,2021,4458
5299,22,1,1,0,employed,2021,4459
5300,9,1,1,1,employed,2021,4460
5301,7,1,1,0,employed,2021,4461
5302,35,0,0,1,employed,2021,4462
5303,20,1,1,1,employed,2021,4463
5304,22,1,1,1,unemployed,2021,4464
5305,12,1,1,0,unemployed,2021,4465
5306,13,1,0,1,unemployed,2021,4466
5307,29,1,1,1,employed,2021,4467
5308,10,1,1,0,unemployed,2021,4468
5309,38,0,1,1,employed,2021,4469
5310,35,1,0,1,unemployed,2021,4470
5311,11,1,0,0,unemployed,2021,4471
5312,10,1,1,0,employed,2021,4472
5313,37,1,1,1,employed,2021,4473
5314,12,0,1,0,employed,2021,4474
5315,23,1,0,1,unemployed,2021,4475
5316,7,1,0,1,unemployed,2021,4476
5317,5,0,0,1,unemployed,2021,4477
5318,5,1,1,0,employed,2021,4478
5319,4,1,1,1,below_minimum_legal_work_age,2021,4479
5320,33,0,1,1,employed,2021,4480
5321,18,0,0,1,unemployed,2021,4481
5322,9,1,1,0,unemployed,2021,4482
5323,10,0,1,1,employed,2021,4483
5324,17,0,1,1,unemployed,2021,4484
5325,8,0,1,1,employed,2021,4485
5326,4,1,0,0,employed,2021,4486
5327,11,1,1,1,employed,2021,4487
5328,36,1,1,0,below_minimum_legal_work_age,2021,4488
5329,11,1,1,1,employed,2021,4489
5330,19,1,0,0,employed,2021,4490
5331,9,1,0,1,below_minimum_legal_work_age,2021,4491
5332,7,0,0,1,employed,2021,4492
5333,12,1,0,0,employed,2021,4493
5334,16,1,0,0,employed,2021,4494
5335,25,1,1,1,below_minimum_legal_work_age,2021,4495
5336,10,1,0,1,employed,2021,4496
5337,40,1,1,1,employed,2021,4497
5338,18,1,0,1,employed,2021,4498
5339,19,1,1,0,employed,2021,4499
5340,13,1,1,1,employed,2021,4500
5341,5,0,1,1,employed,2021,4501
5342,20,1,1,1,unemployed,2021,4502
5343,11,1,1,1,employed,2021,4503
5344,10,1,0,1,employed,2021,4504
5345,11,0,0,0,employed,2021,4505
5346,6,1,1,1,employed,2021,4506
5347,33,1,1,1,below_minimum_legal_work_age,2021,4507
5348,32,1,1,1,unemployed,2021,4508
5349,32,1,1,0,unemployed,2021,4509
5350,9,1,1,1,unemployed,2021,4510
5351,18,1,1,0,employed,2021,4511
5352,7,1,1,0,employed,2021,4512
5353,12,1,1,0,employed,2021,4513
5354,13,0,0,0,unemployed,2021,4514
5355,4,1,1,1,below_minimum_legal_work_age,2021,4515
5356,9,1,1,1,unemployed,2021,4516
5357,39,1,1,0,unemployed,2021,4517
5358,21,0,1,1,employed,2021,4518
5359,11,1,1,1,employed,2021,4519
5360,11,0,1,1,employed,2021,4520
5361,34,1,1,0,employed,2021,4315
5362,30,1,1,0,employed,2021,4297
5363,9,1,1,0,employed,2021,4345
5364,27,1,1,0,employed,2021,4308
5365,5,0,1,0,unemployed,2021,4155
5366,28,1,1,1,employed,2021,4016
5367,9,0,0,1,unemployed,2021,4082
5368,27,1,1,0,unemployed,2021,4135
5369,11,1,1,0,employed,2021,4090
5370,31,1,1,1,below minimum working age,2021,4228
5371,32,1,1,0,employed,2021,4152
5372,8,1,1,0,employed,2021,4223
5373,7,1,1,1,employed,2021,4020
5374,24,0,1,0,unemployed,2021,4193
5375,9,1,1,0,unemployed,2021,4219
5376,38,1,1,1,unemployed,2021,4180
5377,30,1,1,1,employed,2021,4125
5378,31,1,1,1,unemployed,2021,4232
5379,22,1,1,1,employed,2021,4076
5380,22,1,1,1,employed,2021,4019
5381,34,1,1,0,employed,2021,4292
5382,6,1,1,0,employed,2021,4287
5383,26,1,1,0,employed,2021,4159
5384,6,0,1,1,employed,2021,4007
5385,10,1,0,1,unemployed,2021,4111
5386,8,1,1,1,employed,2021,4184
5387,25,1,0,0,employed,2021,4250
5388,30,1,0,0,unemployed,2021,4224
5389,19,1,1,0,employed,2021,4354
5390,11,1,1,0,employed,2021,4304
5391,24,1,1,0,employed,2021,4226
5392,27,1,1,0,unemployed,2021,4244
5393,5,1,1,0,employed,2021,4215
5394,7,1,1,0,unemployed,2021,4075
5395,10,1,1,0,employed,2021,4144
5396,38,1,1,0,below minimum working age,2021,4266
5397,10,1,1,0,employed,2021,4251
5398,5,1,0,0,unemployed,2021,4068
5399,30,1,1,0,employed,2021,4299
5400,39,1,1,1,unemployed,2021,4303
5401,12,0,1,1,employed,2022,4521
5402,11,1,1,1,employed,2022,4522
5403,8,1,0,1,employed,2022,4523
5404,9,1,0,1,employed,2022,4524
5405,23,1,1,0,unemployed,2022,4525
5406,4,1,1,1,employed,2022,4526
5407,9,0,1,1,unemployed,2022,4527
5408,5,1,0,1,below_minimum_legal_work_age,2022,4528
5409,7,1,1,1,unemployed,2022,4529
5410,36,1,1,1,employed,2022,4530
5411,20,1,1,0,below_minimum_legal_work_age,2022,4531
5412,11,1,1,1,employed,2022,4532
5413,23,1,1,1,employed,2022,4533
5414,37,1,1,1,employed,2022,4534
5415,7,0,0,0,unemployed,2022,4535
5416,26,1,0,1,employed,2022,4536
5417,7,0,0,0,employed,2022,4537
5418,27,1,1,1,employed,2022,4538
5419,9,0,0,1,employed,2022,4539
5420,6,0,0,0,employed,2022,4540
5421,6,0,1,1,below_minimum_legal_work_age,2022,4541
5422,18,1,1,1,unemployed,2022,4542
5423,27,1,1,0,unemployed,2022,4543
5424,8,1,0,1,employed,2022,4544
5425,7,1,0,0,employed,2022,4545
5426,13,1,0,1,employed,2022,4546
5427,20,1,1,1,unemployed,2022,4547
5428,29,1,1,1,employed,2022,4548
5429,27,1,1,1,employed,2022,4549
5430,4,0,0,1,unemployed,2022,4550
5431,27,1,1,0,unemployed,2022,4551
5432,11,1,1,0,unemployed,2022,4552
5433,4,1,1,0,employed,2022,4553
5434,8,0,0,1,employed,2022,4554
5435,20,1,1,1,employed,2022,4555
5436,24,1,1,1,employed,2022,4556
5437,10,0,1,1,unemployed,2022,4557
5438,6,1,1,1,employed,2022,4558
5439,20,1,1,1,employed,2022,4559
5440,33,1,1,0,unemployed,2022,4560
5441,18,0,1,0,unemployed,2022,4561
5442,28,1,0,1,employed,2022,4562
5443,36,0,1,1,unemployed,2022,4563
5444,12,1,0,1,unemployed,2022,4564
5445,8,1,0,1,employed,2022,4565
