personal_id,date_of_birth,sex,lives_in_region_id
3948,1969-01-20,female,SSD004
3949,2007-06-24,female,SSD004
3950,1946-03-06,female,SSD004
3951,1970-05-11,female,SSD004
3952,1987-07-17,female,SSD004
3953,1951-10-08,male,SSD004
3954,1967-11-18,male,SSD004
3955,1997-07-02,male,SSD004
3956,1964-09-25,female,SSD004
3957,1948-01-31,male,SSD004
3958,1978-11-21,male,SSD004
3959,1944-01-21,female,SSD004
3960,1948-11-27,male,SSD004
3961,1988-12-13,female,SSD004
3962,2007-01-30,male,SSD004
3963,1985-10-30,female,SSD004
3964,2009-07-18,female,SSD004
3965,1951-11-15,male,SSD004
3966,1961-06-20,female,SSD004
3967,1974-07-20,male,SSD004
3968,1949-09-25,male,SSD004
3969,1990-05-20,male,SSD004
3970,1962-05-23,female,SSD004
3971,1994-05-29,male,SSD004
3972,1977-12-08,male,SSD004
3973,1947-04-04,male,SSD004
3974,1951-11-18,male,SSD004
3975,2005-11-11,female,SSD004
3976,2001-04-16,female,SSD004
3977,1981-08-25,male,SSD004
3978,1999-05-16,male,SSD004
3979,1993-01-03,female,SSD004
3980,1972-12-15,female,SSD004
3981,1971-06-08,female,SSD004
3982,1975-07-02,female,SSD004
3983,1976-01-05,male,SSD004
3984,1984-03-23,female,SSD004
3985,1972-09-16,male,SSD004
3986,1955-08-11,male,SSD004
3987,1957-03-28,prefer not to say,SSD004
3988,2008-06-09,female,SSD004
3989,1959-01-22,male,SSD004
3990,1969-05-16,male,SSD004
3991,1959-11-06,female,SSD004
3992,1970-02-07,male,SSD004
3993,2009-04-11,male,SSD004
3994,2005-09-06,male,SSD004
3995,1966-01-20,female,SSD004
3996,1995-10-11,female,SSD004
3997,1963-04-22,male,SSD004
3998,1976-06-09,female,SSD004
3999,2009-02-01,female,SSD004
4000,2004-08-06,male,SSD004
4001,1970-07-02,male,RCB001
4002,1984-06-18,male,RCB001
4003,1969-04-02,female,RCB001
4004,1987-07-15,male,RCB001
4005,2006-08-12,female,RCB001
4006,1985-05-04,male,RCB001
4007,1972-12-15,male,RCB001
4008,1972-04-16,male,RCB001
4009,1949-01-29,male,RCB001
4010,1946-01-12,male,RCB001
4011,1996-04-12,male,RCB001
4012,1988-04-05,male,RCB001
4013,1982-03-27,female,RCB001
4014,1948-05-14,male,RCB001
4015,1980-10-26,male,RCB001
4016,1974-08-28,female,RCB001
4017,1953-09-01,male,RCB001
4018,1976-09-18,female,RCB001
4019,1996-02-26,female,RCB001
4020,1960-04-08,male,RCB001
4021,1989-01-12,male,RCB001
4022,2006-07-06,male,RCB001
4023,2006-01-16,male,RCB001
4024,1972-01-24,male,RCB001
4025,1952-11-21,female,RCB001
4026,1947-12-27,female,RCB001
4027,1953-04-19,prefer not to say,RCB001
4028,2005-10-03,male,RCB001
4029,2005-08-14,female,RCB001
4030,1995-07-30,female,RCB001
4031,1994-11-09,male,RCB001
4032,2006-06-24,male,RCB001
4033,1987-06-24,prefer not to say,RCB001
4034,1989-06-28,male,RCB001
4035,1951-07-20,male,RCB001
4036,1998-05-12,female,RCB001
4037,1951-01-25,male,RCB001
4038,1995-06-24,female,RCB001
4039,1985-09-28,male,RCB001
4040,1973-10-21,male,RCB001
4041,1997-02-28,male,RCB001
4042,1999-04-12,male,RCB001
4043,1989-02-19,male,RCB001
4044,1946-10-10,male,RCB001
4045,1984-03-06,male,RCB001
4046,1999-01-12,female,RCB001
4047,1987-08-11,female,RCB001
4048,1949-10-19,male,RCB001
4049,1976-02-07,female,RCB001
4050,1976-03-03,male,RCB001
4051,1997-03-05,male,RCB001
4052,1998-06-04,male,RCB001
4053,1946-03-29,male,RCB001
4054,1946-01-22,male,RCB001
4055,1994-04-26,female,RCB001
4056,1957-02-23,male,RCB001
4057,2006-11-12,female,RCB001
4058,1986-06-09,female,RCB001
4059,1999-09-15,male,RCB001
4060,1984-04-10,male,RCB001
4061,1959-04-07,female,RCB001
4062,2006-07-16,male,RCB001
4063,2009-09-13,female,RCB001
4064,1980-12-19,female,RCB001
4065,1982-03-06,female,RCB001
4066,1992-09-29,female,RCB001
4067,1957-03-29,male,RCB001
4068,1997-02-26,male,RCB001
4069,1978-11-26,male,RCB001
4070,2000-01-15,female,RCB001
4071,1955-09-09,female,RCB001
4072,2008-12-25,female,RCB001
4073,2006-04-13,female,RCB001
4074,1995-07-27,female,RCB001
4075,1955-12-17,male,RCB001
4076,1969-02-17,female,RCB001
4077,1948-07-30,female,RCB001
4078,1962-11-02,female,RCB001
4079,2009-12-24,female,RCB001
4080,1981-09-22,female,RCB001
4081,1982-02-25,female,RCB001
4082,1967-03-10,male,RCB001
4083,1998-01-04,female,RCB001
4084,1973-08-30,male,RCB001
4085,1996-07-27,female,RCB001
4086,1996-08-18,female,RCB001
4087,1956-04-28,male,RCB001
4088,1957-08-12,female,RCB001
4089,1952-10-25,female,RCB001
4090,1997-08-04,male,RCB001
4091,2004-04-14,female,RCB001
4092,2008-05-28,male,RCB001
4093,1961-04-25,female,RCB001
4094,1974-10-13,female,RCB001
4095,1964-10-03,male,RCB001
4096,2006-02-14,female,RCB001
4097,1954-08-02,male,RCB001
4098,1957-07-08,female,RCB001
4099,1962-08-10,male,RCB001
4100,2003-11-09,female,RCB001
4101,1950-03-17,male,RCB001
4102,1975-08-29,male,RCB001
4103,1987-08-29,female,RCB001
4104,1957-03-03,female,RCB001
4105,2000-11-09,female,RCB001
4106,1962-07-26,male,RCB001
4107,1956-04-26,female,RCB001
4108,1997-07-09,male,RCB001
4109,1976-12-20,female,RCB001
4110,1954-11-23,female,RCB001
4111,1945-05-07,male,RCB001
4112,1967-06-25,male,RCB001
4113,1976-08-16,male,RCB001
4114,1969-11-01,female,RCB001
4115,1982-08-19,female,RCB001
4116,2008-09-22,female,RCB001
4117,1999-05-08,male,RCB001
4118,2003-02-27,male,RCB001
4119,2003-05-13,female,RCB001
4120,1973-06-07,male,RCB001
4121,1975-07-17,female,RCB001
4122,1986-04-20,female,RCB001
4123,1944-04-08,male,RCB001
4124,2008-09-02,male,RCB001
4125,1993-08-10,female,RCB001
4126,1981-01-14,female,RCB001
4127,1983-11-14,male,RCB001
4128,2009-08-21,male,RCB001
4129,1970-09-28,female,RCB001
4130,1961-06-28,male,RCB001
4131,1970-12-30,female,RCB001
4132,2004-03-07,male,RCB001
4133,1987-07-02,female,RCB001
4134,1960-12-30,female,RCB001
4135,1948-10-31,female,RCB001
4136,1947-02-04,male,RCB001
4137,1989-01-23,male,RCB001
4138,1978-11-09,male,RCB001
4139,1949-04-12,male,RCB001
4140,1988-05-10,female,RCB001
4141,1999-06-14,male,RCB001
4142,2003-04-07,male,RCB001
4143,1961-03-30,female,RCB001
4144,1957-11-28,male,RCB001
4145,1944-12-19,female,RCB001
4146,1993-12-31,female,RCB001
4147,1981-06-23,female,RCB001
4148,1982-05-23,male,RCB001
4149,1965-12-11,female,RCB001
4150,2001-08-04,male,RCB001
4151,1980-01-04,male,RCB001
4152,1987-07-30,female,RCB001
4153,1955-01-28,female,RCB001
4154,1999-01-23,male,RCB001
4155,1948-05-25,male,RCB001
4156,1958-09-10,female,RCB001
4157,2008-10-14,male,RCB001
4158,1969-12-11,female,RCB001
4159,1958-09-01,female,RCB001
4160,1993-10-27,female,RCB001
4161,1952-03-11,male,RCB001
4162,2006-06-14,female,RCB001
4163,1975-10-19,female,RCB001
4164,1956-01-15,female,RCB001
4165,1958-01-24,female,RCB001
4166,1983-08-31,male,RCB001
4167,1994-06-22,male,RCB001
4168,1975-11-21,female,RCB001
4169,1987-02-20,male,RCB001
4170,1975-05-20,female,RCB001
4171,1986-06-22,male,RCB001
4172,1998-07-10,female,RCB001
4173,1947-02-26,female,RCB001
4174,1966-07-10,female,RCB001
4175,1979-04-12,male,RCB001
4176,2005-09-26,male,RCB001
4177,1979-02-24,female,RCB001
4178,2003-04-30,male,RCB001
4179,1968-02-10,female,RCB001
4180,2000-11-10,female,RCB001
4181,1954-07-01,female,RCB001
4182,1959-07-20,male,RCB001
4183,1944-11-23,male,RCB001
4184,1964-12-18,male,RCB001
4185,2000-07-23,male,RCB001
4186,1947-12-10,male,RCB001
4187,1970-01-31,female,RCB001
4188,1982-03-02,female,RCB001
4189,2005-11-27,female,RCB001
4190,1956-09-09,female,RCB001
4191,1945-05-12,male,RCB001
4192,1954-08-24,female,RCB001
4193,1954-05-01,female,RCB001
4194,1964-11-09,female,RCB001
4195,1951-12-21,male,RCB001
4196,2006-09-19,female,RCB001
4197,1949-09-30,female,RCB001
4198,1960-02-24,male,RCB001
4199,1972-07-02,male,RCB001
4200,1963-05-14,male,RCB001
4201,1991-09-26,male,RCB001
4202,2003-09-15,male,RCB001
4203,1963-03-15,prefer not to say,RCB001
4204,1980-12-18,male,RCB001
4205,1973-01-29,male,RCB001
4206,1993-04-26,male,RCB001
4207,1952-08-29,male,RCB001
4208,1991-01-29,male,RCB001
4209,1950-08-15,male,RCB001
4210,1993-09-17,male,RCB001
4211,1980-05-01,female,RCB001
4212,1947-11-18,male,RCB001
4213,1968-03-15,female,RCB001
4214,1996-02-28,male,RCB001
4215,2003-11-01,male,RCB001
4216,1986-01-09,female,RCB001
4217,1952-03-19,male,RCB001
4218,1983-06-09,female,RCB001
4219,1972-01-05,male,RCB001
4220,1967-05-28,female,RCB001
4221,1991-11-01,male,RCB001
4222,1979-05-17,male,RCB001
4223,1998-06-05,male,RCB001
4224,1946-01-21,female,RCB001
4225,1991-03-10,male,RCB001
4226,1959-09-23,female,RCB001
4227,1984-10-06,male,RCB001
4228,2005-01-18,female,RCB001
4229,1982-07-24,female,RCB001
4230,1988-09-01,female,RCB001
4231,1967-09-28,male,RCB001
4232,1952-07-04,female,RCB001
4233,2009-06-28,female,RCB001
4234,1962-11-26,female,RCB001
4235,1998-06-04,female,RCB001
4236,2001-04-24,female,RCB001
4237,2008-06-16,female,RCB001
4238,1944-04-06,female,RCB001
4239,1948-06-15,female,RCB001
4240,1960-12-29,female,RCB001
4241,2001-09-02,female,RCB001
4242,1990-07-10,female,RCB001
4243,1968-11-10,male,RCB001
4244,1957-03-10,female,RCB001
4245,1958-11-03,female,RCB001
4246,1997-05-16,male,RCB001
4247,1997-02-07,female,RCB001
4248,1967-08-02,male,RCB001
4249,1977-10-22,male,RCB001
4250,1987-01-22,female,RCB001
4251,2003-10-04,male,RCB001
4252,1959-09-05,male,RCB001
4253,2009-05-30,female,RCB001
4254,1998-08-30,male,RCB001
4255,1956-05-30,female,RCB001
4256,1968-03-13,prefer not to say,RCB001
4257,2006-10-17,male,RCB001
4258,1980-10-06,male,RCB001
4259,1945-06-11,male,RCB001
4260,1979-07-11,female,RCB001
4261,1997-09-10,male,RCB001
4262,1959-08-25,male,RCB001
4263,1952-09-27,male,RCB001
4264,1945-08-03,female,RCB001
4265,1994-04-09,female,RCB001
4266,2005-07-17,female,RCB001
4267,1944-03-27,female,RCB001
4268,1960-05-22,male,RCB001
4269,1995-02-06,male,RCB001
4270,1946-11-21,male,RCB001
4271,1998-04-10,male,RCB001
4272,1998-02-10,female,RCB001
4273,1970-05-10,prefer not to say,RCB001
4274,1976-01-05,male,RCB001
4275,2000-01-04,female,RCB001
4276,1988-03-08,male,RCB001
4277,1995-04-18,male,RCB001
4278,2000-12-11,male,RCB001
4279,1975-06-22,male,RCB001
4280,1983-02-09,female,RCB001
4281,1999-11-06,female,RCB001
4282,1989-01-19,male,RCB001
4283,1971-02-28,female,RCB001
4284,1980-05-22,male,RCB001
4285,1964-01-26,female,RCB001
4286,1971-03-01,male,RCB001
4287,1995-10-13,male,RCB001
4288,1986-11-18,female,RCB001
4289,1949-01-10,female,RCB001
4290,2005-03-02,male,RCB001
4291,1999-04-09,female,RCB001
4292,1958-02-11,female,RCB001
4293,1947-08-23,male,RCB001
4294,2003-08-17,male,RCB001
4295,1973-03-05,male,RCB001
4296,1983-05-27,female,RCB001
4297,2001-11-01,female,RCB001
4298,2005-04-25,female,RCB001
4299,1997-09-29,female,RCB001
4300,2004-02-02,female,RCB001
4301,1966-04-03,male,RCB001
4302,1950-05-12,male,RCB001
4303,1946-07-08,female,RCB001
4304,2001-12-16,male,RCB001
4305,2005-04-18,female,RCB001
4306,2003-08-23,female,RCB001
4307,1995-01-04,female,RCB001
4308,1985-09-14,female,RCB001
4309,1967-11-07,female,RCB001
4310,1967-08-21,male,RCB001
4311,1986-01-04,male,RCB001
4312,1944-03-29,female,RCB001
4313,1988-03-13,female,RCB001
4314,1966-10-06,male,RCB001
4315,1959-01-16,female,RCB001
4316,1973-10-22,male,RCB001
4317,1995-11-23,female,RCB001
4318,1979-11-02,male,RCB001
4319,1976-04-08,male,RCB001
4320,1995-03-04,female,RCB001
4321,1994-04-12,female,RCB001
4322,1980-08-19,male,RCB001
4323,1975-02-02,female,RCB001
4324,1987-01-14,female,RCB001
4325,1972-01-02,prefer not to say,RCB001
4326,1995-04-20,female,RCB001
4327,1974-10-21,female,RCB001
4328,1958-09-14,male,RCB001
4329,1946-02-05,male,RCB001
4330,1994-03-14,female,RCB001
4331,1948-09-04,male,RCB001
4332,1989-03-06,female,RCB001
4333,1999-03-14,male,RCB001
4334,1968-02-15,female,RCB001
4335,1966-01-23,male,RCB001
4336,1997-01-22,male,RCB001
4337,1999-02-21,female,RCB001
4338,1977-07-18,female,RCB001
4339,1961-11-12,female,RCB001
4340,1971-10-03,female,RCB001
4341,2002-02-20,female,RCB001
4342,2002-07-14,female,RCB001
4343,1944-12-08,female,RCB001
4344,2002-09-03,male,RCB001
4345,1959-03-16,male,RCB001
4346,1998-12-08,female,RCB001
4347,1952-03-08,female,RCB001
4348,1998-08-09,male,RCB001
4349,1995-11-17,female,RCB001
4350,1949-03-03,male,RCB001
4351,2008-10-18,male,RCB001
4352,1982-12-12,male,RCB001
4353,1951-04-18,female,RCB001
4354,1963-02-17,prefer not to say,RCB001
4355,1949-08-29,male,RCB001
4356,2007-07-10,male,RCB001
4357,1976-12-22,male,RCB001
4358,1956-07-21,female,RCB001
4359,1960-04-12,female,RCB001
4360,1970-11-18,male,RCB001
4361,1976-05-17,female,RCB001
4362,2000-03-10,male,RCB001
4363,1951-06-25,female,RCB001
4364,1959-10-05,female,RCB001
4365,2006-04-26,male,RCB001
4366,2007-08-19,female,RCB001
4367,1953-05-25,male,RCB001
4368,1972-01-07,male,RCB001
4369,2008-02-16,male,RCB001
4370,1989-07-08,male,RCB001
4371,1957-06-05,female,RCB001
4372,1993-11-25,female,RCB001
4373,1949-04-21,female,RCB001
4374,1999-05-23,male,RCB001
4375,1965-03-08,male,RCB001
4376,1953-07-21,male,RCB001
4377,1997-09-01,male,RCB001
4378,1949-07-22,female,RCB001
4379,2005-11-10,male,RCB001
4380,2009-06-29,female,RCB001
4381,1950-07-14,female,RCB001
4382,1980-10-07,female,RCB001
4383,1960-11-04,male,RCB001
4384,1991-08-24,female,RCB001
4385,1960-09-26,female,RCB001
4386,2004-07-20,male,RCB001
4387,1999-10-16,male,RCB001
4388,2007-12-30,female,RCB001
4389,2000-08-06,female,RCB001
4390,1967-05-17,female,RCB001
4391,1985-09-06,female,RCB001
4392,2009-12-26,female,RCB001
4393,2004-12-17,female,RCB001
4394,1974-06-29,female,RCB001
4395,1969-02-14,female,RCB001
4396,1984-09-12,male,RCB001
4397,1988-12-02,female,RCB001
4398,1979-03-01,male,RCB001
4399,2004-11-18,female,RCB001
4400,1984-12-02,female,RCB001
4401,1983-09-18,male,RCB001
4402,2009-02-07,male,RCB001
4403,1985-10-06,male,RCB001
4404,1991-11-30,prefer not to say,RCB001
4405,1999-07-09,female,RCB001
4406,1987-01-21,male,RCB001
4407,1986-06-19,female,RCB001
4408,1986-01-26,female,RCB001
4409,1980-10-20,male,RCB001
4410,1972-10-09,female,RCB001
4411,1974-03-01,female,RCB001
4412,1947-11-04,female,RCB001
4413,1958-06-19,female,RCB001
4414,1965-01-18,female,RCB001
4415,1972-09-05,prefer not to say,RCB001
4416,2007-02-02,female,RCB001
4417,1999-07-08,female,RCB001
4418,2007-12-16,female,RCB001
4419,1978-04-15,female,RCB001
4420,1976-08-10,male,RCB001
4421,1992-04-14,male,RCB001
4422,1960-09-07,female,RCB001
4423,1995-01-29,male,RCB001
4424,1980-09-21,male,RCB001
4425,1946-02-14,male,RCB001
4426,1987-01-13,female,RCB001
4427,1961-11-29,male,RCB001
4428,1998-12-23,male,RCB001
4429,1964-07-23,male,RCB001
4430,1971-06-03,female,RCB001
4431,1990-02-07,female,RCB001
4432,1980-11-05,female,RCB001
4433,1983-08-01,male,RCB001
4434,1944-08-12,male,RCB001
4435,1968-05-18,female,RCB001
4436,1952-01-11,female,RCB001
4437,1972-04-11,female,RCB001
4438,1978-04-07,female,RCB001
4439,1956-02-10,male,RCB001
4440,1990-04-15,male,RCB001
4441,1977-12-10,female,RCB001
4442,1959-05-20,male,RCB001
4443,1954-12-24,female,RCB001
4444,1951-03-26,female,RCB001
4445,2004-06-26,female,RCB001
4446,1950-04-30,female,RCB001
4447,1948-07-02,female,RCB001
4448,1994-03-14,male,RCB001
4449,1986-01-29,female,RCB001
4450,1977-02-07,female,RCB001
4451,1947-09-23,female,RCB001
4452,1985-01-11,female,RCB001
4453,1950-01-02,female,RCB001
4454,1965-07-09,male,RCB001
4455,2004-10-30,male,RCB001
4456,1999-09-13,female,RCB001
4457,1988-01-15,male,RCB001
4458,1957-06-05,male,RCB001
4459,1976-11-02,female,RCB001
4460,1998-12-07,male,RCB001
4461,1972-05-19,male,RCB001
4462,1982-10-15,female,RCB001
4463,2003-10-31,prefer not to say,RCB001
4464,1999-09-28,female,RCB001
4465,1973-06-29,male,RCB001
4466,1946-03-12,male,RCB001
4467,1991-01-10,female,RCB001
4468,1951-12-01,male,RCB001
4469,1991-06-29,female,RCB001
4470,1952-12-12,female,RCB001
4471,1955-06-26,female,RCB001
4472,2002-11-04,female,RCB001
4473,2002-12-07,female,RCB001
4474,1983-10-02,male,RCB001
4475,1945-02-19,female,RCB001
4476,1945-02-07,male,RCB001
4477,1992-05-25,male,RCB001
4478,1987-05-31,male,RCB001
4479,2005-12-09,male,RCB001
4480,1989-06-09,female,RCB001
4481,1949-08-28,female,RCB001
4482,1952-02-29,male,RCB001
4483,2001-07-24,female,RCB001
4484,1977-04-02,female,RCB001
4485,1970-07-17,male,RCB001
4486,1971-02-28,male,RCB001
4487,1959-08-05,male,RCB001
4488,2009-03-10,female,RCB001
4489,1988-03-28,male,RCB001
4490,1968-12-01,female,RCB001
4491,2005-07-25,male,RCB001
4492,1985-12-27,male,RCB001
4493,1963-12-09,male,RCB001
4494,1969-09-20,female,RCB001
4495,2004-03-08,female,RCB001
4496,1994-03-24,male,RCB001
4497,1980-03-09,female,RCB001
4498,1992-07-01,female,RCB001
4499,1985-05-18,female,RCB001
4500,1962-01-02,male,RCB001
4501,1957-09-14,male,RCB001
4502,1945-11-27,prefer not to say,RCB001
4503,1960-04-24,male,RCB001
4504,1995-07-07,female,RCB001
4505,1989-04-16,male,RCB001
4506,1994-05-12,male,RCB001
4507,2005-10-05,female,RCB001
4508,1955-01-05,female,RCB001
4509,1945-05-06,female,RCB001
4510,1953-08-01,male,RCB001
4511,1956-04-08,female,RCB001
4512,1999-12-04,male,RCB001
4513,1974-06-29,male,RCB001
4514,1980-10-19,female,RCB001
4515,2007-05-13,male,RCB001
4516,1954-11-28,male,RCB001
4517,1999-05-09,female,RCB001
4518,1968-08-02,female,RCB001
4519,1971-06-25,male,RCB001
4520,1992-06-10,female,RCB001
4521,1975-11-26,male,RCB001
4522,1965-09-27,male,RCB001
4523,1996-01-01,male,RCB001
4524,1991-01-10,male,RCB001
4525,1953-07-14,female,RCB001
4526,1979-09-09,male,RCB001
4527,1964-11-07,male,RCB001
4528,2007-07-29,male,RCB001
4529,1950-03-19,male,RCB001
4530,1963-02-08,female,RCB001
4531,2008-03-19,female,RCB001
4532,1977-04-17,female,RCB001
4533,1984-03-21,female,RCB001
4534,1977-01-02,female,RCB001
4535,1995-07-22,male,RCB001
4536,1993-02-23,female,RCB001
4537,1991-07-12,male,RCB001
4538,1989-04-23,female,RCB001
4539,1987-04-27,male,RCB001
4540,1994-01-24,male,RCB001
4541,2008-05-22,male,RCB001
4542,1952-03-08,female,RCB001
4543,1978-06-18,female,RCB001
4544,1961-03-11,male,RCB001
4545,1979-04-14,male,RCB001
4546,1981-04-05,male,RCB001
4547,1977-09-05,female,RCB001
4548,1995-11-25,female,RCB001
4549,1967-11-07,female,RCB001
4550,1945-10-26,male,RCB001
4551,1950-09-12,female,RCB001
4552,1956-01-20,male,RCB001
4553,1983-03-19,male,RCB001
4554,1987-02-13,male,RCB001
4555,1994-01-26,prefer not to say,RCB001
4556,1992-12-19,female,RCB001
4557,1953-04-01,female,RCB001
4558,1976-03-18,male,RCB001
4559,1967-08-01,prefer not to say,RCB001
4560,1952-11-25,female,RCB001
4561,1954-01-24,female,RCB001
4562,1971-01-14,female,RCB001
4563,1944-04-30,female,RCB001
4564,1950-06-26,male,RCB001
4565,1968-12-31,male,RCB001
4566,1954-05-10,female,RCB001
4567,1963-07-21,male,RCB001
4568,1999-07-28,female,RCB001
4569,1949-06-20,female,RCB001
4570,2004-05-25,male,RCB001
4571,1997-07-18,male,RCB001
4572,2006-06-11,female,RCB001
4573,2004-08-30,male,RCB001
4574,1952-06-26,female,RCB001
4575,1949-02-02,male,RCB001
4576,2001-07-30,male,RCB001
4577,1997-12-30,male,RCB001
4578,2004-11-19,male,RCB001
4579,1969-02-17,female,RCB001
4580,1983-03-08,female,RCB001
4581,1960-08-10,male,RCB001
4582,1956-03-09,female,RCB001
4583,1946-04-02,male,RCB001
4584,1978-01-08,prefer not to say,RCB001
4585,1953-01-02,female,RCB001
4586,2005-09-18,female,RCB001
4587,1980-01-08,female,RCB001
4588,1956-03-21,male,RCB001
4589,1973-11-07,male,RCB001
4590,1971-05-29,male,RCB001
4591,2000-05-30,female,RCB001
4592,1963-01-09,prefer not to say,RCB001
4593,1983-03-19,male,RCB001
4594,1949-08-31,male,RCB001
4595,1964-09-23,male,RCB001
4596,2006-09-18,female,RCB001
4597,1983-12-14,male,RCB001
4598,1949-09-04,female,RCB001
4599,2001-12-14,prefer not to say,RCB001
4600,1959-02-02,male,RCB001
4601,1984-06-07,prefer not to say,RCB001
4602,1999-11-09,female,RCB001
4603,1960-09-17,male,RCB001
4604,1981-01-09,female,RCB001
4605,1976-04-06,female,RCB001
4606,1947-11-26,male,RCB001
4607,1988-06-19,male,RCB001
4608,1956-01-30,male,RCB001
4609,2000-11-03,male,RCB001
4610,1999-02-08,female,RCB001
4611,1992-12-01,male,RCB001
4612,1995-11-23,female,RCB001
4613,1984-09-21,female,RCB001
4614,1944-02-24,female,RCB001
4615,1955-12-15,male,RCB001
4616,1972-01-04,male,RCB001
